id,observed_on,time_observed_at,user_id,user_name,quality_grade,num_identification_agreements,num_identification_disagreements,latitude,longitude,positional_accuracy,place_town_name,place_county_name,species_guess,scientific_name,common_name,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name
44361969,2020-04-26,2020-04-26 12:00:20 UTC,2801703,Vaidya R,research,4,0,12.9641889452,77.4960468337,96.0,,Bangalore,Red Dwarf Honey Bee,Apis florea,Red Dwarf Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis florea,,,,
44989115,2020-03-31,2020-03-31 02:47:00 UTC,1994084,Subhadra Devi,research,2,0,13.0575444769,77.6399883427,233.0,,Bangalore,Xylocopa ruficornis,Xylocopa ruficornis,Yellow-headed Carpenter,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Xylocopini,,Xylocopa,,Xylocopa ruficornis,,,,
45492961,2020-05-10,2020-05-10 04:17:00 UTC,1994084,Subhadra Devi,research,2,0,13.0575444769,77.6399883427,233.0,,Bangalore,Indian Honey Bee,Apis cerana indica,Indian Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis cerana,,Apis cerana indica,,
45761620,2020-05-13,2020-05-13 03:36:00 UTC,1994084,Subhadra Devi,research,2,0,13.0575444769,77.6399883427,233.0,,Bangalore,Westwood's Pronged-Nomia,Nomia westwoodi,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Halictidae,Nomiinae,,,,Nomia,,Nomia westwoodi,,,,
46195745,2020-05-17,2020-05-17 04:15:00 UTC,1994084,Subhadra Devi,research,4,0,13.0575444769,77.6399883427,233.0,,Bangalore,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis dorsata,,,,
46202879,2020-05-15,2020-05-15 03:41:00 UTC,1994084,Subhadra Devi,research,6,0,13.0575444769,77.6399883427,233.0,,Bangalore,Red Dwarf-Honey bee,Apis florea,Red Dwarf Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis florea,,,,
46607962,2020-05-20,2020-05-20 04:03:00 UTC,1994084,Subhadra Devi,research,1,0,13.0575444769,77.6399883427,233.0,,Bangalore,Liris subtessellatus,Liris subtessellatus,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Crabronidae,Crabroninae,,Larrini,Larrina,Liris,,Liris subtessellatus,,,,
46980677,2020-05-23,2020-05-23 03:47:00 UTC,1994084,Subhadra Devi,research,3,0,13.0575444769,77.6399883427,233.0,,Bangalore,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis dorsata,,,,
47385007,2020-05-26,2020-05-26 05:49:20 UTC,3011654,Dr Sarika Khurana,research,3,0,12.90201667,77.66548833,6.0,,Bangalore,Indian Honey Bee,Apis cerana indica,Indian Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis cerana,,Apis cerana indica,,
47600953,2020-05-28,2020-05-28 04:46:27 UTC,3011654,Dr Sarika Khurana,research,4,1,12.90207,77.66561167,8.0,,Bangalore,Sphex sericeus,Sphex sericeus,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Sphecidae,Sphecinae,,Sphecini,,Sphex,,Sphex sericeus,,,,
47601079,2020-05-25,2020-05-25 02:48:20 UTC,862610,Hareesha A S,research,3,1,13.0861386667,77.5772260278,,,Bangalore,Sphex sericeus,Sphex sericeus,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Sphecidae,Sphecinae,,Sphecini,,Sphex,,Sphex sericeus,,,,
47604824,2020-05-28,2020-05-28 03:55:59 UTC,3011654,Dr Sarika Khurana,research,3,0,12.90273833,77.665755,12.0,,Bangalore,Indian Honey Bee,Apis cerana indica,Indian Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis cerana,,Apis cerana indica,,
47605089,2020-05-28,2020-05-28 03:22:32 UTC,3011654,Dr Sarika Khurana,research,3,0,12.90199667,77.66577167,16.0,,Bangalore,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis dorsata,,,,
47608985,2020-05-28,2020-05-28 06:00:00 UTC,3023847,snezana,research,3,0,12.9715987467,77.5945626944,67314.0,,Bangalore,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis dorsata,,,,
47609605,2020-05-28,2020-05-28 02:44:00 UTC,1994084,Subhadra Devi,research,2,0,13.0575444769,77.6399883427,233.0,,Bangalore,Xylocopa auripennis,Xylocopa auripennis,Golden-winged Bamboo-Carpenter,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Xylocopini,,Xylocopa,,Xylocopa auripennis,,,,
47832023,2020-05-29,2020-05-29 07:28:44 UTC,2079262,ARNAB CHATTERJEE,research,2,0,12.9997222222,77.6180555556,,,Bangalore,Emerald Cockroach Wasp,Ampulex compressa,Emerald Cockroach Wasp,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Ampulicidae,Ampulicinae,,Ampulicini,,Ampulex,,Ampulex compressa,,,,
48625210,2020-06-06,2020-06-06 03:37:00 UTC,258303,Subbu Ramanathan,research,2,0,12.8747085166,77.5215713686,93.0,,Bangalore,Slender-scaped Carpenter Bee,Xylocopa tenuiscapa,Slender-scaped Carpenter Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Xylocopini,,Xylocopa,,Xylocopa tenuiscapa,,,,
48662464,2020-06-06,2020-06-06 04:57:00 UTC,342643,Firos AK,research,3,0,12.9877634,77.6625607,222.0,"CV Raman Nagar, Bangalore",Bangalore,Asian Honey Bee,Apis cerana,Asian Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis cerana,,,,
48670607,2020-05-11,2020-05-10 23:34:00 UTC,5043,Haneesh K M,research,2,0,12.9150945315,77.4696979879,122.0,,Bangalore,Slender-scaped Carpenter Bee,Xylocopa tenuiscapa,Slender-scaped Carpenter Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Xylocopini,,Xylocopa,,Xylocopa tenuiscapa,,,,
48876899,2020-05-18,,3137793,SR,research,4,1,12.9102075448,77.4550963517,222.0,,Bangalore,Sphex sericeus,Sphex sericeus,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Sphecidae,Sphecinae,,Sphecini,,Sphex,,Sphex sericeus,,,,
49093633,2020-06-10,2020-06-10 03:43:48 UTC,3132077,,research,3,0,13.0783795235,77.492385499,65.0,,Bangalore,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis dorsata,,,,
49286974,2020-06-09,2020-06-09 04:16:29 UTC,526816,,research,3,1,12.9228780147,77.5828149542,17.0,,Bangalore,Trirogma caerulea,Trirogma caerulea,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Ampulicidae,Ampulicinae,,Ampulicini,,Trirogma,,Trirogma caerulea,,,,
49541346,2020-06-14,2020-06-14 05:00:25 UTC,3132077,,research,3,0,13.0547609093,77.5424370422,66.0,,Bangalore,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis dorsata,,,,
49555068,2020-06-14,2020-06-14 04:40:00 UTC,3015668,yashu 4,research,5,0,12.9685844064,77.760873735,22.0,,Bangalore,Red Dwarf-Honey bee,Apis florea,Red Dwarf Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis florea,,,,
50121879,2020-06-19,2020-06-19 02:50:16 UTC,2801703,Vaidya R,research,3,0,12.9670017487,77.4993607029,485.0,,Bangalore,Indian Honey Bee,Apis cerana indica,Indian Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis cerana,,Apis cerana indica,,
50386205,2020-06-21,,522001,Olivia Pilmore-Bedford,research,2,0,12.9771026171,77.5960825011,1068.0,,Bangalore,Golden-winged Bamboo-Carpenter,Xylocopa auripennis,Golden-winged Bamboo-Carpenter,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Xylocopini,,Xylocopa,,Xylocopa auripennis,,,,
51543040,2020-07-01,2020-07-01 02:01:55 UTC,2678911,Rakesh Khanna,research,3,0,13.0497418026,77.551864278,19.0,,Bangalore,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis dorsata,,,,
51560144,2020-07-01,2020-07-01 08:32:56 UTC,1994093,Mittal Gala,research,4,0,13.0682439722,77.577865,,,Bangalore,Indian Honey Bee,Apis cerana indica,Indian Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis cerana,,Apis cerana indica,,
51656297,2020-07-02,2020-07-02 02:32:24 UTC,3248328,,research,2,0,13.0656130149,77.6474642381,263.0,,Bangalore,Large Carpenter Bees,Xylocopa tenuiscapa,Slender-scaped Carpenter Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Xylocopini,,Xylocopa,,Xylocopa tenuiscapa,,,,
51667773,2020-06-16,2020-06-16 02:38:32 UTC,3248328,,research,3,0,13.0655640255,77.6476939023,130.0,,Bangalore,Indian Honey Bee,Apis cerana indica,Indian Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis cerana,,Apis cerana indica,,
51704556,2020-03-28,2020-03-28 15:46:20 UTC,526816,,research,2,0,12.9228633094,77.5827991962,33.0,,Bangalore,Xylocopa ruficornis,Xylocopa ruficornis,Yellow-headed Carpenter,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Xylocopini,,Xylocopa,,Xylocopa ruficornis,,,,
52111746,2020-07-06,2020-07-06 03:30:50 UTC,3104916,Srushti Bokil,research,3,0,12.9579395002,77.7067447454,17.0,,Bangalore,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis dorsata,,,,
52137847,2020-07-06,2020-07-06 02:59:00 UTC,1994084,Subhadra Devi,research,4,0,13.0578095229,77.6390541717,194.0,,Bangalore,Indian Honey Bee,Apis cerana indica,Indian Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis cerana,,Apis cerana indica,,
52137885,2020-07-06,2020-07-06 04:14:00 UTC,1994084,Subhadra Devi,research,3,0,13.0578095229,77.6390541717,194.0,,Bangalore,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis dorsata,,,,
52329710,2020-07-07,2020-07-07 02:46:30 UTC,2025878,Ashwin Viswanathan,research,3,0,13.070144,77.5857480833,,,Bangalore,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis dorsata,,,,
52363891,2020-07-01,2020-07-01 07:02:01 UTC,3301493,Sriram Ranganathan,research,2,0,12.8160487422,77.6793811843,4208.0,,Bangalore,Golden-winged Bamboo Carpenter Bee,Xylocopa auripennis,Golden-winged Bamboo-Carpenter,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Xylocopini,,Xylocopa,,Xylocopa auripennis,,,,
52431380,2020-07-08,2020-07-08 04:29:08 UTC,526816,,research,3,0,12.9229953302,77.5826684386,17.0,,Bangalore,Indian Honey Bee,Apis cerana indica,Indian Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis cerana,,Apis cerana indica,,
52473640,2020-04-07,,3301493,Sriram Ranganathan,research,4,1,12.9736378002,77.5945626944,67314.0,,Bangalore,Indian Honey Bee,Apis cerana indica,Indian Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis cerana,,Apis cerana indica,,
52541876,2020-07-05,2020-07-05 02:59:51 UTC,3268573,Aswathy Narayanan,research,3,0,13.0690211111,77.6126333333,,,Bangalore,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis dorsata,,,,
52660347,2020-07-11,2020-07-11 03:07:07 UTC,3301493,Sriram Ranganathan,research,4,0,12.864314363,77.5212750211,263.0,,Bangalore,Red Dwarf-Honey bee,Apis florea,Red Dwarf Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis florea,,,,
52697419,2020-06-27,2020-06-27 08:23:45 UTC,1097231,Rajesh Balakrishnan,research,3,0,12.9901508706,77.6624017954,526.0,,Bangalore,Indian Honey Bee,Apis cerana indica,Indian Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis cerana,,Apis cerana indica,,
52697575,2020-06-27,2020-06-27 08:25:02 UTC,1097231,Rajesh Balakrishnan,research,3,0,12.9901508706,77.6624017954,526.0,,Bangalore,Indian Honey Bee,Apis cerana indica,Indian Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis cerana,,Apis cerana indica,,
52768652,2020-07-12,2020-07-12 02:53:28 UTC,2468551,Chandu Bandi,research,2,0,12.9067785,77.6780365556,,,Bangalore,Westwood's Pronged-Nomia,Nomia westwoodi,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Halictidae,Nomiinae,,,,Nomia,,Nomia westwoodi,,,,
52817703,2020-07-09,2020-07-09 09:01:00 UTC,1994084,Subhadra Devi,research,1,0,13.0578095229,77.6390541717,194.0,,Bangalore,Oriental Mud-dauber Wasp,Chalybion bengalense,Oriental Mud-dauber Wasp,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Sphecidae,Sceliphrinae,,Sceliphrini,,Chalybion,,Chalybion bengalense,,,,
53054968,2020-07-14,2020-07-14 14:39:22 UTC,2468551,Chandu Bandi,research,3,0,12.9066027778,77.6772583333,,,Bangalore,Indian Honey Bee,Apis cerana indica,Indian Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis cerana,,Apis cerana indica,,
53243490,2020-05-31,2020-05-31 11:54:09 UTC,2801703,Vaidya R,research,2,0,12.9622465272,77.4950581044,170.0,,Bangalore,Golden-winged Bamboo Carpenter Bee,Xylocopa auripennis,Golden-winged Bamboo-Carpenter,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Xylocopini,,Xylocopa,,Xylocopa auripennis,,,,
53550985,2020-07-19,2020-07-19 01:58:03 UTC,3301493,Sriram Ranganathan,research,3,0,12.8655969612,77.5217172503,1052.0,,Bangalore,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis dorsata,,,,
53826692,2020-07-11,2020-07-11 03:24:56 UTC,202610,Bijoy Venugopal,research,2,0,12.91799167,77.677895,14.0,,Bangalore,Iridescent Nomia,Nomia iridescens,Iridescent Nomia,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Halictidae,Nomiinae,,,,Nomia,,Nomia iridescens,,,,
54405782,2020-07-25,2020-07-25 01:50:00 UTC,1994084,Subhadra Devi,research,2,0,13.047145413,77.6572519075,200.0,,Bangalore,Indian Honey Bee,Apis cerana indica,Indian Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis cerana,,Apis cerana indica,,
54537186,2020-07-23,2020-07-23 03:26:00 UTC,1994084,Subhadra Devi,research,4,0,13.0578095229,77.6390541717,194.0,,Bangalore,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis dorsata,,,,
54614209,2020-07-28,2020-07-28 09:11:23 UTC,3301493,Sriram Ranganathan,research,3,0,12.8160487422,77.6793811843,4208.0,,Bangalore,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis dorsata,,,,
54642554,2020-07-22,2020-07-22 09:28:00 UTC,1994084,Subhadra Devi,research,6,0,13.0578095229,77.6390541717,194.0,,Bangalore,Red Dwarf-Honey bee,Apis florea,Red Dwarf Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis florea,,,,
54741086,2020-06-24,2020-06-24 03:39:40 UTC,1994084,Subhadra Devi,research,2,0,13.0578095229,77.6390541717,349.0,,Bangalore,Xylocopa ruficornis,Xylocopa ruficornis,Yellow-headed Carpenter,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Xylocopini,,Xylocopa,,Xylocopa ruficornis,,,,
55681230,2020-08-07,2020-08-07 08:04:36 UTC,3301493,Sriram Ranganathan,research,5,0,12.8160487422,77.6793811843,4208.0,,Bangalore,Red Dwarf-Honey bee,Apis florea,Red Dwarf Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis florea,,,,
55681260,2020-08-07,2020-08-07 08:06:33 UTC,3301493,Sriram Ranganathan,research,5,0,12.8160487422,77.6793811843,4208.0,,Bangalore,Red Dwarf-Honey bee,Apis florea,Red Dwarf Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis florea,,,,
55879416,2020-08-08,2020-08-08 05:08:00 UTC,3104916,Srushti Bokil,research,3,0,12.9580802979,77.7066495048,3.0,,Bangalore,Indian Honey Bee,Apis cerana indica,Indian Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis cerana,,Apis cerana indica,,
56114229,2020-08-11,2020-08-11 09:13:51 UTC,3301493,Sriram Ranganathan,research,3,0,12.8160487422,77.6793811843,4208.0,,Bangalore,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis dorsata,,,,
56283371,2020-08-13,2020-08-13 01:55:41 UTC,3268573,Aswathy Narayanan,research,3,0,13.0689606,77.6126264,13.0,,Bangalore,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis dorsata,,,,
56389246,2020-08-14,2020-08-14 02:48:28 UTC,3248328,,research,3,1,13.0650379722,77.648097,,,Bangalore,Slender-scaped Carpenter Bee,Xylocopa tenuiscapa,Slender-scaped Carpenter Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Xylocopini,,Xylocopa,,Xylocopa tenuiscapa,,,,
56393369,2020-08-14,2020-08-14 06:56:33 UTC,3223071,Deepti Bhat,research,2,0,13.1221967761,77.7001482504,526.0,,Bangalore,Westwood's Pronged-Nomia,Nomia westwoodi,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Halictidae,Nomiinae,,,,Nomia,,Nomia westwoodi,,,,
56498138,2020-08-15,2020-08-15 09:01:29 UTC,3301493,Sriram Ranganathan,research,2,0,12.864314363,77.5212750211,263.0,,Bangalore,Indian Honey Bee,Apis cerana indica,Indian Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis cerana,,Apis cerana indica,,
56823137,2020-08-18,2020-08-18 02:55:57 UTC,3301493,Sriram Ranganathan,research,3,0,12.864314363,77.5212750211,263.0,,Bangalore,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis dorsata,,,,
57201596,2020-08-22,2020-08-22 07:08:24 UTC,2468551,Chandu Bandi,research,7,0,12.9067104946,77.6772330701,33.0,,Bangalore,Red Dwarf-Honey bee,Apis florea,Red Dwarf Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis florea,,,,
57431032,2020-08-24,,3328515,,research,3,1,13.112093587,77.5778052412,31.0,,Bangalore,Sceliphron madraspatanum,Sceliphron madraspatanum,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Sphecidae,Sceliphrinae,,Sceliphrini,,Sceliphron,,Sceliphron madraspatanum,,,,
57522266,2020-08-25,2020-08-25 04:08:28 UTC,3301493,Sriram Ranganathan,research,2,0,12.864314363,77.5212750211,263.0,,Bangalore,Indian Honey Bee,Apis cerana indica,Indian Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis cerana,,Apis cerana indica,,
57799483,2020-08-28,2020-08-28 03:00:33 UTC,3268573,Aswathy Narayanan,research,3,1,13.0681925,77.6100907,60.0,,Bangalore,Amegilla violacea,Amegilla violacea,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Anthophorini,,Amegilla,,Amegilla violacea,,,,
57817630,2020-08-28,2020-08-28 02:28:53 UTC,3301493,Sriram Ranganathan,research,2,0,12.8655969612,77.5217172503,1052.0,,Bangalore,Slender-scaped Carpenter Bee,Xylocopa tenuiscapa,Slender-scaped Carpenter Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Xylocopini,,Xylocopa,,Xylocopa tenuiscapa,,,,
58177095,2020-08-27,2020-08-27 04:06:00 UTC,2025878,Ashwin Viswanathan,research,2,0,13.0673704039,77.5723261759,12.0,,Bangalore,Xylocopa ruficornis,Xylocopa ruficornis,Yellow-headed Carpenter,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Xylocopini,,Xylocopa,,Xylocopa ruficornis,,,,
58314683,2020-09-02,2020-09-02 02:19:07 UTC,3301493,Sriram Ranganathan,research,2,0,12.8595277691,77.5102511421,263.0,,Bangalore,Indian Honey Bee,Apis cerana indica,Indian Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis cerana,,Apis cerana indica,,
58397254,2020-09-03,2020-09-03 02:22:41 UTC,3301493,Sriram Ranganathan,research,2,0,12.8655969612,77.5217172503,1052.0,,Bangalore,Sceliphron madraspatanum,Sceliphron madraspatanum,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Sphecidae,Sceliphrinae,,Sceliphrini,,Sceliphron,,Sceliphron madraspatanum,,,,
58398633,2020-09-02,2020-09-02 05:56:00 UTC,862610,Hareesha A S,research,7,0,13.0805107191,77.5751033268,381.0,,Bangalore,Red Dwarf-Honey bee,Apis florea,Red Dwarf Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis florea,,,,
